id_1,id_2,confidence_score,name_1,name_2,address_1,address_2
9581,80480.0,1.0,haas salon inc,haas salon,4261 henderson blvd,4261 henderson blvd
90554,1821.0,1.0,kirby's garage inc,kirby's garage,2199 hillsboro rd,2199 hillsboro rd
90553,1821.0,1.0,kirby's garage inc,kirby's garage,2199 hillsboro rd,2199 hillsboro rd
9632,76628.0,1.0,american transmission of pinellas inc,american transmission of pinellas,4301 49th st n,4301 49th st n
92002,6550.0,1.0,copa cabana llc,copa cabana,6410 charlotte pike,6410 charlotte pike
90430,6550.0,1.0,copa cabana llc,copa cabana,6410 charlotte pike,6410 charlotte pike
90324,25134.0,1.0,green hills diamond brokers,green hills diamond brokers,2120 crestmoor rd ste 3010,2120 crestmoor rd ste 3010
90410,48939.0,1.0,love peace & pho llc,love peace & pho,2112 8th ave s,2112 8th ave s
10049,68889.0,1.0,drive away enterprises corporation,drive away enterprises,329 e brandon blvd,329 e brandon blvd
9841,31178.0,1.0,andrea lauren elegant interiors,andrea lauren elegant interiors,3802 ehrlich rd ste 201,3802 ehrlich rd ste 201
9940,31178.0,1.0,andrea lauren elegant interiors,andrea lauren elegant interiors,3802 ehrlich rd ste 201,3802 ehrlich rd ste 201
9967,55644.0,1.0,love food central llc,love food central,2057 central ave,2057 central ave
9991,66618.0,1.0,abc autotrader llc,abc autotrader,856 e busch blvd,856 e busch blvd
10047,66609.0,1.0,rock brothers brewing llc,rock brothers brewing,1901 n 15th st,1901 n 15th st
90350,84866.0,1.0,the black abbey brewing company llc,the black abbey brewing company,2952 sidco dr,2952 sidco dr
9523,71547.0,1.0,suncoast animal league inc,suncoast animal league,1030 pennsylvania ave,1030 pennsylvania ave
90643,93539.0,1.0,matt mcgee dds pc,matt mcgee dds pc,2827 bransford ave,2827 bransford ave
9677,92306.0,1.0,vino e pasta inc,vino e pasta,3603 w gandy blvd,3603 w gandy blvd
91845,57809.0,1.0,the fountain of juice llc,the fountain of juice,908 51st ave n,908 51st ave n
90317,32525.0,1.0,ground llc,ground,330 mayfield dr ste d4,330 mayfield dr ste d4
10261,70402.0,1.0,palms pharmacy inc,palms pharmacy,17008 palm pointe dr,17008 palm pointe dr
90315,85381.0,1.0,greenway of nashville llc,greenway of nashville,6644 clearbrook dr,6644 clearbrook dr
10444,85218.0,1.0,m complete auto repair,m complete auto repair inc,4411 n lois ave,4411 n lois ave
10380,29174.0,1.0,lane family chiropractic inc,lane family chiropractic,1323 w fletcher ave,1323 w fletcher ave
10127,52075.0,1.0,lash ink tampa llc,lash ink tampa,10418 n dale mabry hwy,10418 n dale mabry hwy
10394,45500.0,1.0,rv medic inc,rv medic,1702 e busch blvd,1702 e busch blvd
10498,85246.0,1.0,kozuba & sons distillery inc,kozuba & sons distillery,1960 5th ave s,1960 5th ave s
13726,85246.0,1.0,kozuba & sons distillery inc,kozuba & sons distillery,1960 5th ave s,1960 5th ave s
10573,49341.0,1.0,bay gulf imports inc,bay gulf imports inc,5911 n florida ave,5911 n florida ave
10586,60931.0,1.0,adams multicare inc,adams multicare,6277 w waters ave,6277 w waters ave
91875,23994.0,1.0,the italian kitchen llc,the italian kitchen,217 4th ave n,217 4th ave n
10599,49663.0,1.0,bell shoals animal hospital,bell shoals animal hospital,1401 bell shoals rd,1401 bell shoals rd
90307,23994.0,1.0,the italian kitchen llc,the italian kitchen,217 4th ave n,217 4th ave n
10616,88121.0,1.0,early steps montessori academy,early steps montessori academy,10701 anderson rd,10701 anderson rd
90667,80202.0,1.0,peace love and paws llc,peace love and paws,1221 brick church pike,1221 brick church pike
10126,52075.0,1.0,lash ink tampa llc,lash ink tampa,10418 n dale mabry hwy,10418 n dale mabry hwy
396,49216.0,1.0,five bucks drinkery llc,five bucks drinkery,247 central ave,247 central ave
97545,24502.0,1.0,burger joint inc,burger joint,5511 centennial blvd,5511 centennial blvd
78183,64231.0,1.0,sittin' pretty inc,sittin' pretty,26 n manoa rd,26 n manoa rd
87564,42904.0,1.0,gervais electric inc,gervais electric,630 springlake dr,630 springlake dr
20906,68336.0,1.0,hat's off barbershop inc,hat's off barbershop,2519 mcmullen booth rd ste 208,2519 mcmullen booth rd ste 208
87563,27672.0,1.0,nashville gymnastics training center llc,nashville gymnastics training center,104 centennial cir,104 centennial cir
87532,42976.0,1.0,the gulch nail bar inc,the gulch nail bar,1112 division st,1112 division st
20859,33644.0,1.0,chester's discount appliance inc,chester's discount appliance,8900 n nebraska ave,8900 n nebraska ave
26087,92058.0,1.0,advance auto brokers inc,advance auto brokers,12204 n florida ave,12204 n florida ave
24120,53413.0,1.0,jtails llc,jtails,2616 6th ave s,2616 6th ave s
20827,92058.0,1.0,advance auto brokers inc,advance auto brokers,12204 n florida ave,12204 n florida ave
25080,53413.0,1.0,jtails,jtails,2616 6th ave s,2616 6th ave s
24130,82461.0,1.0,heights pizza inc,heights pizza,7504 n florida ave,7504 n florida ave
20945,23787.0,1.0,purple haze of seminole llc,purple haze of seminole,10999 seminole blvd,10999 seminole blvd
20775,61332.0,1.0,the movers moving & storage inc,the movers moving & storage,4501 n florida ave,4501 n florida ave
24135,52081.0,1.0,dolly monroe beauty studios & academy,dolly monroe beauty studios & academy,10359 cross creek blvd ste e,10359 cross creek blvd ste e
87716,43361.0,1.0,dandelion salon llc,dandelion salon,1117 porter rd,1117 porter rd
24180,17031.0,1.0,ja-vahz inc,ja-vahz,4330 w el prado blvd,4330 w el prado blvd
24013,14264.0,1.0,the shell store llc,the shell store,8211 ulmerton rd,8211 ulmerton rd
23989,52348.0,1.0,bayshore market inc,bayshore market,5025 bayshore blvd,5025 bayshore blvd
23541,87436.0,1.0,asian wok,asian wok,5651 e fowler ave,5651 e fowler ave
88709,19659.0,1.0,hermitage house smorgasbord inc,hermitage house smorgasbord,3131 lebanon pike,3131 lebanon pike
24116,12023.0,1.0,first nails,first nails,14418 n dale mabry hwy,14418  n dale mabry hwy
87537,28561.0,1.0,chef penelope's catering inc,chef penelope's catering,2920 sidco dr,2920 sidco dr
87406,67769.0,1.0,santo llc,santo,3998 hillsboro pike,3998 hillsboro pike
23521,55694.0,1.0,sylvia's waffles llc,sylvia's waffles,2152 drew st,2152 drew st
21958,55800.0,1.0,aquaserv pool service inc,aquaserv pool service,1240 fruitland ave,1240 fruitland ave
24892,32147.0,1.0,jin china inc,jin china,10041 e adamo dr,10041 e adamo dr
22892,92624.0,1.0,why not boutique llc,why not boutique,3423 w bay to bay blvd,3423 w bay to bay blvd
87235,67595.0,1.0,printers press llc,printers press inc,1618 state st,1618 state st
25623,80487.0,1.0,aroy thai and sushi inc,aroy thai and sushi,5306 seminole blvd,5306 seminole blvd
22936,1353.0,1.0,albisia's jewelry inc,albisia's jewelry,1623 w snow cir,1623 w snow cir
22944,20925.0,1.0,nail crazy inc,nail crazy,1327 e fletcher ave,1327 e fletcher ave
87234,67595.0,1.0,printers press,printers press inc,1618 state st,1618 state st
21495,67860.0,1.0,mcbee's garage inc,mcbee's garage,927 virginia ave,927 virginia ave
87149,36401.0,1.0,davis auto service llc,davis auto service,111 beasley dr,111 beasley dr
24226,18248.0,1.0,tampa firefighters museum inc,tampa firefighters museum,720 e zack st,720 e zack st
87561,27672.0,1.0,nashville gymnastics training center,nashville gymnastics training center,104 centennial cir,104 centennial cir
24039,29663.0,1.0,georgette's custom tailoring llc,georgette's custom tailoring,3462 tampa rd,3462 tampa rd
21135,24869.0,1.0,manhattan dental solutions llc,manhattan dental solutions,4355 s manhattan ave,4355 s manhattan ave
22143,78342.0,1.0,lovely nails,lovely nails,3014 54th ave s,3014 54th ave s
25207,29663.0,1.0,georgette's custom tailoring llc,georgette's custom tailoring,3462 tampa rd,3462 tampa rd
87412,36401.0,1.0,davis auto service llc,davis auto service,111 beasley dr,111 beasley dr
24088,39218.0,1.0,dairy kurl inc,dairy kurl,1555 gulf to bay blvd,1555 gulf to bay blvd
23547,91392.0,1.0,escape if you can llc,escape if you can,514 1st ave sw,514 1st ave sw
22466,42313.0,1.0,timeless surgical center inc,timeless surgical center,3343 tampa rd,3343 tampa rd
24759,87085.0,1.0,empower pt inc,empower pt,610 s armenia ave ste 103,610 s armenia ave ste 103
28803,82968.0,1.0,viet hua food market llc,viet hua food market,6336 e 82nd st,6336 e 82nd st
86023,57514.0,1.0,sugar philly llc,sugar philly,4409 main st,4409 main st
85754,85317.0,1.0,the wellness refinery llc,the wellness refinery,216 church st,216 church st
85922,20643.0,1.0,andy's chicken inc,andy's chicken,2001 memphis st,2001 memphis st
28727,86358.0,1.0,langford's collision repair inc,langford's collision repair,5240 w 84th st,5240 w 84th st
28728,36361.0,1.0,carniceria el ranchito llc,carniceria el ranchito,3512 rockville rd,3512 rockville rd
28750,19473.0,1.0,glendale dental associates ii pc,glendale dental associates ii pc,6202 evanston ave,6202 evanston ave
29087,19473.0,1.0,glendale dental associates ii pc,glendale dental associates ii pc,6202 evanston ave,6202 evanston ave
28783,3253.0,1.0,silver in the city llc,silver in the city,434 massachusetts ave,434 massachusetts ave
18350,82268.0,1.0,you glow spray tan inc,you glow spray tan,2607 w azeele st,2607 w azeele st
26012,20029.0,1.0,great eats sandwich company llc,great eats sandwich company,6805 benjamin rd,6805 benjamin rd
18299,82268.0,1.0,you glow spray tan,you glow spray tan,2607 w azeele st,2607 w azeele st
89347,90950.0,1.0,pelican & pig llc,pelican & pig,1010 gallatin ave,1010 gallatin ave
20477,2422.0,1.0,the disco dolls llc,the disco dolls,4632 n florida ave,4632 n florida ave
85909,82374.0,1.0,arctic scoop llc,arctic scoop,1812 e passyunk ave,1812 e passyunk ave
28860,64414.0,1.0,guadalajara grill mexican restaurant inc,guadalajara grill mexican restaurant,9918 e washington st,9918 e washington st
18265,2422.0,1.0,the disco dolls llc,the disco dolls,4632 n florida ave,4632 n florida ave
18251,56754.0,1.0,heavenly plumbing llc,heavenly plumbing,2461 61st ln n,2461 61st ln n
85896,44281.0,1.0,simple nails,simple nails,1221 e lancaster ave,1221 e lancaster ave
19878,12101.0,1.0,d & d delights inc,d & d delights,1301 s 20th st,1301 s 20th st
23951,59493.0,1.0,intelligent gourmet llc,intelligent gourmet,3413 s manhattan ave,3413 s manhattan ave
21478,42313.0,1.0,timeless surgical center inc,timeless surgical center,3343 tampa rd,3343 tampa rd
23969,25375.0,1.0,cutter's cigar llc,cutter's cigar,715 w lumsden rd,715 w lumsden rd
87429,93363.0,1.0,family vision care of cool springs,family vision care of cool springs,4085 mallory ln ste 110,4085 mallory ln ste 110
21464,3727.0,1.0,gelato cafe inc,gelato cafe,490 mandalay ave,490 mandalay ave
23759,16922.0,1.0,metro meat market inc,metro meat market,5028 e 10th ave,5028 e 10th ave
87440,19659.0,1.0,hermitage house smorgasbord inc,hermitage house smorgasbord,3131 lebanon pike,3131 lebanon pike
25413,16922.0,1.0,metro meat market,metro meat market,5028 e 10th ave,5028 e 10th ave
23761,84816.0,1.0,pup tent,pup tent,3216 w gandy blvd,3216 w gandy blvd
23793,29163.0,1.0,excellence in eye care llc,excellence in eye care,2225 grand cypress dr,2225 grand cypress dr
87158,55822.0,1.0,pomodoro east llc,pomodoro east,701 porter rd,701 porter rd
87465,39295.0,1.0,beyond the edge llc,beyond the edge,112 s 11th st,112 s 11th st
21166,78364.0,1.0,union visa llc,union visa,801 w bay dr ste 313,801 w bay dr ste 313
21231,12421.0,1.0,bloomingdale florist inc,bloomingdale florist,827 e bloomingdale ave,827 e bloomingdale ave
87510,93476.0,1.0,tailgate brewery llc,tailgate brewery,7300 charlotte pike,7300 charlotte pike
23821,29003.0,1.0,island boat adventures llc,island boat adventures,6800 sunshine skyway ln s,6800 sunshine skyway ln s
21216,38731.0,1.0,sage wellness spa llc,sage wellness spa,6490 central ave,6490 central ave
21181,9724.0,1.0,palma ceia chiropractic and wellness center llc,palma ceia chiropractic and wellness center,1502 s macdill ave,1502 s macdill ave
22420,11812.0,1.0,manos bakery cafe,manos bakery cafe,1971 drew st,1971 drew st
23824,34479.0,1.0,pidi auto sales inc,pidi auto sales,5709 n florida ave,5709 n florida ave
23898,16374.0,1.0,indian rocks beach animal hospital,indian rocks beach animal hospital,12712 indian rocks rd,12712 indian rocks rd
22882,32147.0,1.0,jin china inc,jin china,10041 e adamo dr,10041 e adamo dr
22780,87085.0,1.0,empower pt inc,empower pt,610 s armenia ave ste 103,610 s armenia ave ste 103
440,32206.0,1.0,seibert insurance agency inc,seibert insurance agency,5121 ehrlich rd ste 111,5121 ehrlich rd ste 111
20269,87212.0,1.0,vip nails spa,vip nails spa,938 w lumsden rd,938 w lumsden rd
86905,43869.0,1.0,grow academy,grow academy,830 kirkwood ave,830 kirkwood ave
25445,25560.0,1.0,iris and ivy inc,iris and ivy,1126 florida ave,1126 florida ave
25461,70965.0,1.0,community florist inc,community florist,5334 grand blvd,5334 grand blvd
87356,90409.0,1.0,wax nashville llc,wax nashville,1012 fatherland st,1012 fatherland st
87696,25822.0,1.0,red door saloon llc,red door saloon,1816 division st,1816 division st
25515,53740.0,1.0,fred's tailors,fred's tailors,2519 n mcmullen booth rd ste 508,2519 n mcmullen booth rd ste 508
21878,29007.0,1.0,lucky dog spa llc,lucky dog spa,4966 ridgemoor blvd,4966 ridgemoor blvd
20272,92579.0,1.0,americar inc,americar,1514 e fletcher ave,1514 e fletcher ave
25534,49971.0,1.0,empanada world llc,empanada world,4123 henderson blvd,4123 henderson blvd
25405,55535.0,1.0,ybor cigars plus llc,ybor cigars plus,1725 e 7th ave,1725 e 7th ave
20259,93101.0,1.0,pizza suprema inc,pizza suprema,1905 collier pkwy,1905 collier pkwy
87286,10923.0,1.0,the fabric house inc,the fabric house,4308 sidco dr,4308 sidco dr
25572,62921.0,1.0,famous kabab of tampa inc,famous kabab of tampa,2047 e fowler ave,2047 e fowler ave
25598,22123.0,1.0,ashley perry wax & lash bar,ashley perry wax & lash bar,3939 ehrlich rd,3939 ehrlich rd
22347,24117.0,1.0,han way,han way,1135 missouri ave n,1135 missouri ave n
25602,76526.0,1.0,species pet supply inc,species pet supply,1935 w brandon blvd,1935 w brandon blvd
25604,76726.0,1.0,swim zone inc,swim zone,9039 4th st n,9039 4th st n
26794,76726.0,1.0,swim zone inc,swim zone,9039 4th st n,9039 4th st n
26471,55535.0,1.0,ybor cigars plus llc,ybor cigars plus,1725 e 7th ave,1725 e 7th ave
20322,54747.0,1.0,ro style llc,ro style,3905 w kennedy blvd,3905 w kennedy blvd
20770,87255.0,1.0,brandon pawn and gun llc,brandon pawn and gun,332 e brandon blvd,332 e brandon blvd
19776,25910.0,1.0,freedom liquors inc,freedom liquors,7304 w waters ave,7304 w waters ave
20113,20601.0,1.0,kang's garden,kang's garden,12221 w linebaugh ave,12221 w linebaugh ave
25902,27157.0,1.0,cafe perera inc,cafe perera,601 n morgan st,601 n morgan st
19852,17121.0,1.0,purple haze of tyrone llc,purple haze of tyrone,3809 tyrone blvd n,3809 tyrone blvd n
25904,69459.0,1.0,courteous canine inc,courteous canine,3414 melissa country way,3414 melissa country way
87736,90296.0,1.0,swett's restaurant inc,swett's restaurant,2725 clifton ave,2725 clifton ave
25937,78099.0,1.0,nara hibachi inc,nara hibachi,13520 university plaza st,13520 university plaza st
26915,78099.0,1.0,nara hibachi inc,nara hibachi,13520 university plaza st,13520 university plaza st
88495,90296.0,1.0,swett's restaurant inc,swett's restaurant,2725 clifton ave,2725 clifton ave
87744,18491.0,1.0,the dan company llc,the dan company,1148 antioch pike,1148 antioch pike
20326,54747.0,1.0,ro style llc,ro style,3905 w kennedy blvd,3905 w kennedy blvd
86737,92520.0,1.0,chiropractic wellness associates llc,chiropractic wellness associates,1313 dekalb st,1313 dekalb st
87766,37067.0,1.0,german performance options llc,german performance options,1227 lebanon pike,1227 lebanon pike
86889,78701.0,1.0,blue santa beads llc,blue santa beads,1165 w baltimore pike,1165 w baltimore pike
20170,29007.0,1.0,lucky dog spa llc,lucky dog spa,4966 ridgemoor blvd,4966 ridgemoor blvd
23058,57924.0,1.0,hands on sweets llc,hands on sweets,3601 w kennedy blvd ste e,3601 w kennedy blvd ste e
86900,90409.0,1.0,wax nashville llc,wax nashville,1012 fatherland st,1012 fatherland st
25400,71498.0,1.0,sly bar llc,sly bar,2061 central ave,2061 central ave
20368,57924.0,1.0,hands on sweets llc,hands on sweets,3601 w kennedy blvd ste e,3601 w kennedy blvd ste e
24284,3341.0,1.0,asian kitchen,asian kitchen,30611 us hwy 19 n,30611 us hwy 19 n
24246,38935.0,1.0,lutz haircutters,lutz haircutters,14605 livingston ave,14605 livingston ave
21880,55802.0,1.0,grande style pet grooming,grande style pet grooming,15417 n dale mabry hwy,15417 n dale mabry hwy
22099,11037.0,1.0,velocity automotive service,velocity automotive service,314 e brandon blvd,314 e brandon blvd
23508,15265.0,1.0,ozona pizza inc,ozona pizza,404 orange st,404 orange st
21512,36903.0,1.0,handcrafted healing llc,handcrafted healing,2011 1st ave n,2011 1st ave n
88534,53041.0,1.0,rudy's jazz room,rudy's jazz room,809 gleaves st,809 gleaves st
87391,77645.0,1.0,triton stone group of nashville llc,triton stone group of nashville,3711 keystone ave,3711 keystone ave
24134,55694.0,1.0,sylvia's waffles llc,sylvia's waffles,2152 drew st,2152 drew st
22728,93106.0,1.0,royal palms natural nail spa llc,royal palms natural nail spa,2601 4th st n,2601 4th st n
24744,81551.0,1.0,east lake food market corp,east lake food market,8706 harney rd,8706 harney rd
22137,81551.0,1.0,east lake food market corporation,east lake food market,8706 harney rd,8706 harney rd
22475,64680.0,1.0,gypsy ibrows llc,gypsy ibrows,8721 little rd,8721 little rd
23464,7756.0,1.0,arepa express llc,arepa express,7613 e causeway blvd,7613 e causeway blvd
22503,9973.0,1.0,vintage wine cellars incorporated,vintage wine cellars,3629 henderson blvd,3629 henderson blvd
22076,17805.0,1.0,taqueria mi mexico corporation,taqueria mi mexico,4205 n armenia ave,4205 n armenia ave
22585,29528.0,1.0,auto painters plus inc,auto painters plus,1275 starkey rd ste c,1275 starkey rd ste c
22604,17607.0,1.0,coco's sandwich shop llc,coco's sandwich shop,1507 s 22nd st,1507 s 22nd st
87257,34069.0,1.0,battleground hospital for animals llc,battleground hospital for animals,225 s royal oaks blvd,225 s royal oaks blvd
22452,56237.0,1.0,bay area chiropractic inc,bay area chiropractic inc,10785 ulmerton rd,10785 ulmerton rd
22062,7451.0,1.0,north tampa pet depot llc,north tampa pet depot,16033 tampa palms blvd,16033 tampa palms blvd
22001,63034.0,1.0,sure stop automotive inc,sure stop automotive,108 w brandon blvd,108 w brandon blvd
23479,72601.0,1.0,affluent wellness and vapor lounge,affluent wellness and vapor lounge,204 e bearss ave,204 e bearss ave
21527,84579.0,1.0,mike's screen service inc,mike's screen service,7980 sycamore dr,7980 sycamore dr
87400,50857.0,1.0,the dry house llc,the dry house,2104 crestmoor rd,2104 crestmoor rd
21761,25897.0,1.0,liberty auto sales corp,liberty auto sales,7410 causeway blvd,7410 causeway blvd
87218,53041.0,1.0,rudy's jazz room llc,rudy's jazz room,809 gleaves st,809 gleaves st
23097,54458.0,1.0,tony's ybor restaurant inc,tony's ybor restaurant,2001 n 22nd st,2001 n 22nd st
25115,54458.0,1.0,tony's ybor restaurant,tony's ybor restaurant,2001 n 22nd st,2001 n 22nd st
23157,24573.0,1.0,grecian island restaurant inc,grecian island restaurant,223 e davis blvd,223 e davis blvd
23179,89884.0,1.0,largo auto care and tire inc,largo auto care and tire,9485 ulmerton rd,9485 ulmerton rd
23219,78833.0,1.0,momentum roofing inc,momentum roofing,3113 n armenia ave,3113 n armenia ave
87182,73694.0,1.0,carter vintage guitars llc,carter vintage guitars,625 8th ave s,625 s 8th ave
23299,84997.0,1.0,crispy cajun,crispy cajun,2097 drew st,2097 drew st
21756,16900.0,1.0,carrollwood auto repair llc,carrollwood auto repair,4125 gunn hwy ste f,4125 gunn hwy ste f
87403,50857.0,1.0,the dry house llc,the dry house,2104 crestmoor rd,2104 crestmoor rd
21736,86388.0,1.0,smith bros framing inc,smith bros framing,1542 s dale mabry hwy,1542 s dale mabry hwy
21706,30169.0,1.0,sarge's smokehouse bbq,sarge's smokehouse bbq,1500 w cass st,1500 w cass st
23054,62185.0,1.0,ht computer services llc,ht computer services,5460 e bay dr ste 300,5460 e bay dr ste 300
23338,75076.0,1.0,brush blow & go llc,brush blow & go,13018 n dale mabry hwy,13018 n dale mabry hwy
23359,43456.0,1.0,tampa karaoke vip inc,tampa karaoke vip,930 e fletcher ave,930 e fletcher ave
21661,22231.0,1.0,soho nail spa inc,soho nail spa,625 s fort harrison ave,625 s fort harrison ave
87181,73694.0,1.0,carter vintage guitars llc,carter vintage guitars,625 8th ave s,625 s 8th ave
87162,54367.0,1.0,the belmont pet resort and daycare inc,the belmont pet resort and daycare,3206 belmont blvd,3206 belmont blvd
20699,56168.0,1.0,brandon back pain relief chiropractic,brandon back pain relief chiropractic,166 e bloomingdale ave ste b,166 e bloomingdale ave ste b
28881,72798.0,1.0,cook's towing service inc,cook's towing service,1439 s holt rd,1439 s holt rd
28889,23129.0,1.0,mullin rental service inc,mullin rental service,2528 e michigan st,2528 e michigan st
19385,3806.0,1.0,central alterations,central alterations,7210 central ave,7210 central ave
27005,43265.0,1.0,classic tattoos llc,classic tattoos,1441 central ave,1441 central ave
27043,1547.0,1.0,the bungaleaux on central,the bungaleaux on central,2635 central ave,2635 central ave
19064,72488.0,1.0,the tavern at bayboro llc,the tavern at bayboro,120 6th ave s,120 6th ave s
27106,14232.0,1.0,cedars grill,cedars grill,6549 54th ave n,6549 54th ave n
27129,31962.0,1.0,psychics in the city inc,psychics in the city,11008 4th st n,11008 4th st n
27148,35002.0,1.0,wong fu,wong fu,3680 w waters ave,3680 w waters ave
88969,69292.0,1.0,berry hill chiropractic and wellness llc,berry hill chiropractic and wellness,2805 azalea pl,2805 azalea pl
86568,69155.0,1.0,the indie shelf llc,the indie shelf,2247 grays ferry ave,2247 grays ferry ave
87316,11224.0,1.0,black rabbit,black rabbit,218 3rd ave n,218 3rd ave n
86452,73230.0,1.0,curio theatre company,curio theatre company,815 s 48th st,815 s 48th st
26086,47055.0,1.0,the comics club inc,the comics club,714 w lumsden rd,714 w lumsden rd
19703,69715.0,1.0,starks towing llc,starks towing,7316 s hoadley st,7316 s hoadley st
26370,48718.0,1.0,amour nails & spa,amour nails & spa,11963 sheldon rd,11963 sheldon rd
26134,61562.0,1.0,dance extreme academy llc,dance extreme academy,1720 davenport dr,1720 davenport dr
26169,84436.0,1.0,brandon vape llc,brandon vape,705 w lumsden rd,705 w lumsden rd
26359,84436.0,1.0,brandon vape llc,brandon vape,705 w lumsden rd,705 w lumsden rd
86693,21988.0,1.0,cafe cabana inc,cafe cabana,628 e main st,628 e main st
86685,67252.0,1.0,cookie dope,cookie dope,28 s high st,28 s high st
27001,36503.0,1.0,z-fever inc,z-fever,4715 n clark ave,4715 n clark ave
26961,17727.0,1.0,anna bang hair design inc,anna bang hair design,4133 henderson blvd,4133 henderson blvd
26297,90628.0,1.0,delectable delights inc,delectable delights,16541 pointe village dr ste 110,16541 pointe village dr ste 110
86504,15302.0,1.0,o'mares irish pub llc,o'mares irish pub,10253 bustleton ave,10253 bustleton ave
17697,85422.0,1.0,savvy consignment boutique llc,savvy consignment boutique,210 s kings ave ste d,210 s kings ave ste d
17661,26775.0,1.0,the modern paws llc,the modern paws,1120 e kennedy blvd unit 144,1120 e kennedy blvd unit 144
85660,70945.0,1.0,flooring doctor inc,flooring doctor,1732 super hwy,1732 super hwy
28038,28031.0,1.0,seven springs souvlaki,seven springs souvlaki,2313 seven springs blvd,2313 seven springs blvd
87268,49879.0,1.0,true blue salon inc,true blue salon,2817 w end ave ste 109,2817 w end ave ste 109
27854,44968.0,1.0,amaretto ristorante inc,amaretto ristorante,2501 w tampa bay blvd,2501 w tampa bay blvd
19037,93130.0,1.0,flowers by frances llc,flowers by frances,2087 drew st,2087 drew st
19266,14016.0,1.0,sew fast inc,sew fast,2209 w platt st,2209 w platt st
26661,27442.0,1.0,caribbean cafe,caribbean cafe,4801 central ave,4801 central ave
19185,47221.0,1.0,at home pet grooming services llc,at home pet grooming services llc,402 e adalee st,402 e adalee st
19264,14016.0,1.0,sew fast inc,sew fast,2209 w platt st,2209 w platt st
26787,68036.0,1.0,escape room extreme llc,escape room extreme,1870 starkey rd ste 3,1870 starkey rd ste 3
26798,68036.0,1.0,escape room extreme  llc,escape room extreme,1870 starkey rd ste 3,1870 starkey rd ste 3
26826,28259.0,1.0,locarb connection inc,locarb connection,12667 seminole blvd,12667 seminole blvd
26868,94303.0,1.0,mitchell chiropractic,mitchell chiropractic,1580 n mcmullen booth rd,1580 n mcmullen booth rd
26900,38465.0,1.0,golden bakery,golden bakery,12822 n 56th st,12822 n 56th st
26917,26218.0,1.0,sparta fitness & martial arts,sparta fitness & martial arts,14915 n nebraska ave,14915 n nebraska ave
86453,73230.0,1.0,curio theatre company,curio theatre company,815 s 48th st,815 s 48th st
19557,37874.0,1.0,loving life today inc,loving life today,300 e madison st ste 201,300 e madison st ste 201
86570,22447.0,1.0,liberty and lace bridal llc,liberty and lace bridal,4390 main st,4390 main st
18246,56168.0,1.0,brandon back pain relief chiropractic llc,brandon back pain relief chiropractic,166 e bloomingdale ave ste b,166 e bloomingdale ave ste b
18926,43103.0,1.0,cooks kitchen inc,cooks kitchen,2902 w gandy blvd,2902 w gandy blvd
86401,76631.0,1.0,another level style inc,another level style,7047 castor ave,7047 castor ave
86406,48930.0,1.0,centerspace pilates inc,centerspace pilates,1420 walnut st ste 1420,1420 walnut st ste 1420
86246,86031.0,1.0,queen express pizza inc,queen express pizza,8101 stenton ave,8101 stenton ave
86102,77764.0,1.0,admirations hair it iz inc,admirations hair it iz,1733 south st,1733 south st
18821,12685.0,1.0,kodawari studios llc,kodawari studios,3965 henderson blvd ste c,3965 henderson blvd ste c
27179,35785.0,1.0,best for less jamaican jerk llc,best for less jamaican jerk,11618 n 22nd st,11618 n 22nd st
27846,2858.0,1.0,scuba haven,scuba haven,1805 e fowler ave,1805 e fowler ave
27194,58460.0,1.0,outlawed customs inc,outlawed customs,1649 s myrtle ave,1649 s myrtle ave
18811,90974.0,1.0,broadwater hearing care inc,broadwater hearing care,4107 5th ave n,4107 5th ave n
27319,26988.0,1.0,music matters,music matters,4112 little rd,4112 little rd
19008,85825.0,1.0,hillsborough lock & key inc,hillsborough lock & key,6902 n armenia ave,6902 n armenia ave
86285,52260.0,1.0,the coffee bar,the coffee bar,4 station rd,4 station rd
19515,12685.0,1.0,kodawari studios llc,kodawari studios,3965 henderson blvd ste c,3965 henderson blvd ste c
27399,87527.0,1.0,latin touch spanish grocery inc,latin touch spanish grocery,736 w brandon blvd,736 w brandon blvd
27193,58460.0,1.0,outlawed customs inc,outlawed customs,1649 s myrtle ave,1649 s myrtle ave
27445,4819.0,1.0,chicago deli & coney dogs llc,chicago deli & coney dogs,6585 126th ave n ste b1,6585 126th ave n ste b1
86289,38606.0,1.0,penn home remodeling llc,penn home remodeling,332 fox hollow dr,332 fox hollow dr
44630,38537.0,1.0,national blues museum,national blues museum,615 washington ave,615 washington ave
27356,87369.0,1.0,little play place llc,little play place,14425 n dale mabry hwy,14425 n dale mabry hwy
18849,37967.0,1.0,spa sudeva llc,spa sudeva,2406 s macdill ave,2406 s macdill ave
19540,51473.0,1.0,sabor paisa restaurant llc,sabor paisa restaurant,7006 hanley rd,7006 hanley rd
24232,93130.0,1.0,flowers by frances llc,flowers by frances,2087 drew st,2087 drew st
24662,86612.0,1.0,tampa muay thai inc,tampa muay thai,1622 n franklin st,1622 n franklin st
26380,4558.0,1.0,swiss watch center llc,swiss watch center,1155 s dale mabry hwy ste 4,1155 s dale mabry hwy ste 4
26401,87850.0,1.0,ready to paw-ty,ready to paw-ty,8036 old county rd 54,8036 old county rd 54
